PaymentType,MerchantReferenceId,MerchantOrderId,OriginalMerchantReferenceId,OriginalTransactionId,OriginalTransactionDate,PhonePeReferenceId,TransactionUTR,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
PAYMENT,TX1765377074210,MA251210388-MI1765377074210,,,,T2512102001326045544645,115436817513,Goa-MA251210388,Goa-MA251210388,2840308165-MBEV40A40,2840308165-MBEV40A40,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:01:32 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765343323140,PN251209308-MI1765343323140,,,,T2512101038597486736154,534483727325,Goa-PN251209308,Goa-PN251209308,2840303794-1A2,2840303794-1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:38:59 AM,11-12-2025,AXNPN34554189917,116.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765328120086,PO251207511-MI1765328120086,,,,T2512100625343238298781,534470931565,Goa-PO251207511,Goa-PO251207511,2840308936-PRV17A,2840308936-PRV17A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:25:34 AM,11-12-2025,AXNPN34554189917,136.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765337684575,MA251209409-MI1765337684575,,,,T2512100904559138554663,534413974832,Goa-MA251209409,Goa-MA251209409,2840308875-MB72A72,2840308875-MB72A72,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:04:55 AM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765379430367,VS251210343-MI1765379430367,,,,T2512102040518414927336,534415577900,Goa-VS251210343,Goa-VS251210343,2840303410-VSD23A23,2840303410-VSD23A23,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:40:51 PM,11-12-2025,AXNPN34554189917,15.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765328035374,MA251209320-MI1765328035374,,,,T2512100624223862792243,534418712116,Goa-MA251209320,Goa-MA251209320,2840308277-MB15A16,2840308277-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:24:22 AM,11-12-2025,AXNPN34554189917,316.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765339447446,VS251209469-MI1765339447446,,,,T2512100934215813884825,695306582458,Goa-VS251209469,Goa-VS251209469,2840304144-71A VSC,2840304144-71A VSC,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:34:21 AM,11-12-2025,AXNPN34554189917,10.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765331221056,PN251209225-MI1765331221056,,,,T2512100717116847113073,534450612852,Goa-PN251209225,Goa-PN251209225,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:17:11 AM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765349782277,VS251210240-MI1765349782277,,,,T2512101226325594450777,599748318350,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:26:32 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765348511528,PN251209495-MI1765348511528,,,,T2512101205210499609234,120520979360,Goa-PN251209495,Goa-PN251209495,2840303874-EV48A48,2840303874-EV48A48,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:05:21 PM,11-12-2025,AXNPN34554189917,200.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765338394691,PN251209316-MI1765338394691,,,,T2512100916422547512404,130007073123,Goa-PN251209316,Goa-PN251209316,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:16:45 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371332111,PN251210188-MI1765371332111,,,,T2512101825511858773865,701259543445,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:25:51 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765376867349,VS251210280-MI1765376867349,,,,T2512101958018273234048,534417271887,Goa-VS251210280,Goa-VS251210280,2840305165-VSDEV45A45,2840305165-VSDEV45A45,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:58:01 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765363021527,VS251210237-MI1765363021527,,,,T2512101607099197481225,115420728211,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:07:09 PM,11-12-2025,AXNPN34554189917,129.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765332863877,PN251209225-MI1765332863877,,,,T2512100744367871208748,534406713736,Goa-PN251209225,Goa-PN251209225,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:44:36 AM,11-12-2025,AXNPN34554189917,144.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765338152407,MA251209412-MI1765338152407,,,,T2512100912428834450859,534446816940,Goa-MA251209412,Goa-MA251209412,2840304414-MBEV85A85,2840304414-MBEV85A85,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:12:42 AM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765350504491,PN251210188-MI1765350504491,,,,T2512101238350557744343,115409997628,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:38:35 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355107651,PN251209494-MI1765355107651,,,,T2512101355219929062867,534449342848,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:55:22 PM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765341471127,MA251210195-MI1765341471127,,,,T2512101008097084152486,115402639800,Goa-MA251210195,Goa-MA251210195,2840308842-MB27A27,2840308842-MB27A27,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:08:09 AM,11-12-2025,AXNPN34554189917,166.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765370526634,VS251210237-MI1765370526634,,,,T2512101812139489624076,534453870595,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:12:14 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765366995652,MA251210438-MI1765366995652,,,,T2512101713260092212908,571075323386,Goa-MA251210438,Goa-MA251210438,2840318364-MBEV42A42,2840318364-MBEV42A42,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:13:26 PM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765373180259,MA251210294-MI1765373180259,,,,T2512101856451012994057,571084111019,Goa-MA251210294,Goa-MA251210294,2840318355-MB131A131,2840318355-MB131A131,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:56:45 PM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360370669,VS251210237-MI1765360370669,,,,T2512101523304124409781,393572921954,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:23:30 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765377204275,VS251209469-MI1765377204275,,,,T2512102003341033512748,565711625397,Goa-VS251209469,Goa-VS251209469,2840304144-71A VSC,2840304144-71A VSC,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:03:38 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765375927839,MA251210472-MI1765375927839,,,,T2512101942175921437960,534477889399,Goa-MA251210472,Goa-MA251210472,2840308278-MBEV41A41,2840308278-MBEV41A41,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:42:17 PM,11-12-2025,AXNPN34554189917,70.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765325052461,PN251209220-MI1765325052461,,,,T2512100534285728951886,346015390022,Goa-PN251209220,Goa-PN251209220,2840249414-3A4,2840249414-3A4,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:34:34 AM,11-12-2025,AXNPN34554189917,52.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765329768764,VS251209253-MI1765329768764,,,,T2512100652591557968123,534428763682,Goa-VS251209253,Goa-VS251209253,2840304442-VSDEV39A,2840304442-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:52:59 AM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765369915702,MA251210378-MI1765369915702,,,,T2512101802068214600893,115427558839,Goa-MA251210378,Goa-MA251210378,2840304278-MBEV83A83,2840304278-MBEV83A83,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:02:06 PM,11-12-2025,AXNPN34554189917,90.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765374061302,VS251209547-MI1765374061302,,,,T2512101911221462965490,534447466237,Goa-VS251209547,Goa-VS251209547,2840303402-VSD54A54,2840303402-VSD54A54,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:11:22 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765381715412,VS251209395-MI1765381715412,,,,T2512102118578528138504,291337955997,Goa-VS251209395,Goa-VS251209395,2840305539-VSD7A8,2840305539-VSD7A8,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:19:05 PM,11-12-2025,AXNPN34554189917,238.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765376253599,PN251210376-MI1765376253599,,,,T2512101947438782212855,534460895134,Goa-PN251210376,Goa-PN251210376,2840305106-72A72,2840305106-72A72,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:47:43 PM,11-12-2025,AXNPN34554189917,15.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359734018,PN251209494-MI1765359734018,,,,T2512101512234544425510,534485537431,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:12:23 PM,11-12-2025,AXNPN34554189917,100.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359724769,VS251210237-MI1765359724769,,,,T2512101512222581509967,371444858094,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:12:26 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765363380748,PN251210403-MI1765363380748,,,,T2512101613367509592455,534451064413,Goa-PN251210403,Goa-PN251210403,2840852569-28A28,2840852569-28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:13:36 PM,11-12-2025,AXNPN34554189917,153.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765334667549,MA251209346-MI1765334667549,,,,T2512100814434977641667,534453567974,Goa-MA251209346,Goa-MA251209346,2840840539-MBEV77A77,2840840539-MBEV77A77,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:14:43 AM,11-12-2025,AXNPN34554189917,18.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765340077570,VS251209253-MI1765340077570,,,,T2512100944452908298337,115401599686,Goa-VS251209253,Goa-VS251209253,2840304442-VSDEV39A,2840304442-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:44:45 AM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765356071077,VS251210280-MI1765356071077,,,,T2512101411168709240422,310455761972,Goa-VS251210280,Goa-VS251210280,2840305165-VSDEV45A45,2840305165-VSDEV45A45,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:11:20 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765362787791,VS251210327-MI1765362787791,,,,T2512101603381503244138,695327875619,Goa-VS251210327,Goa-VS251210327,2840309204-VSD62A,2840309204-VSD62A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:03:38 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765340067353,MA251209428-MI1765340067353,,,,T2512100944362746442857,534419798268,Goa-MA251209428,Goa-MA251209428,2840854690-MBEV76A76,2840854690-MBEV76A76,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:44:36 AM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765364622369,VS251209547-MI1765364622369,,,,T2512101634037157750786,115422113981,Goa-VS251209547,Goa-VS251209547,2840303402-VSD54A54,2840303402-VSD54A54,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:34:03 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765352844433,MA251210195-MI1765352844433,,,,T2512101317357619346690,534404211691,Goa-MA251210195,Goa-MA251210195,2840308842-MB27A27,2840308842-MB27A27,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:17:35 PM,11-12-2025,AXNPN34554189917,83.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371162742,MA251210209-MI1765371162742,,,,T2512101823004977193267,534431765746,Goa-MA251210209,Goa-MA251210209,2840308657-MB112A112,2840308657-MB112A112,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:23:00 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355033462,MA251210289-MI1765355033462,,,,T2512101354067689188391,571063885791,Goa-MA251210289,Goa-MA251210289,2840852553-EV MRG 132A132,2840852553-EV MRG 132A132,PhonePe Private Limited,UPI_WALLET_FULFILMENT,10-12-2025,10-12-2025 01:54:06 PM,11-12-2025,AXNPN34554189917,13.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765365563410,VS251209547-MI1765365563410,,,,T2512101649429905128421,571064893930,Goa-VS251209547,Goa-VS251209547,2840303402-VSD54A54,2840303402-VSD54A54,PhonePe Private Limited,UPI_WALLET_FULFILMENT,10-12-2025,10-12-2025 04:49:43 PM,11-12-2025,AXNPN34554189917,8.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765375272086,PN251210323-MI1765375272086,,,,T2512101931170310586224,421238735471,Goa-PN251210323,Goa-PN251210323,2840303718-EV91A91,2840303718-EV91A91,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:31:23 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359714482,VS251210245-MI1765359714482,,,,T2512101512036220120019,190241432254,Goa-VS251210245,Goa-VS251210245,2840304309-VSD9A10,2840304309-VSD9A10,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:12:07 PM,11-12-2025,AXNPN34554189917,36.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765350169997,VS251210240-MI1765350169997,,,,T2512101232584568459533,571059951927,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:32:58 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765361450272,PN251209494-MI1765361450272,,,,T2512101541024964629244,534456148094,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:41:02 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765346440726,MA251209415-MI1765346440726,,,,T2512101130569200016831,534434781546,Goa-MA251209415,Goa-MA251209415,2840850966-MB64A64,2840850966-MB64A64,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:30:56 AM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765358805876,VS251210237-MI1765358805876,,,,T2512101457053000422910,534447868185,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:57:05 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355985068,PO251208358-MI1765355985068,,,,T2512101409534669624684,509288532332,Goa-PO251208358,Goa-PO251208358,2840308681-PR61A61,2840308681-PR61A61,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:09:56 PM,11-12-2025,AXNPN34554189917,17.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765337252776,PN251209411-MI1765337252776,,,,T2512100857468184038172,095765815488,Goa-PN251209411,Goa-PN251209411,2840303785-EV116A116,2840303785-EV116A116,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:57:46 AM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765362858545,PN251209494-MI1765362858545,,,,T2512101604299107087832,534444762152,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:04:29 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765362448145,VS251210237-MI1765362448145,,,,T2512101557427085952487,115420265306,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:57:42 PM,11-12-2025,AXNPN34554189917,86.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765356128898,VS251210240-MI1765356128898,,,,T2512101412188552669514,583663994493,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:12:26 PM,11-12-2025,AXNPN34554189917,96.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765336799793,MA251209230-MI1765336799793,,,,T2512100850144083052076,538228031634,Goa-MA251209230,Goa-MA251209230,2840303563-MB112A112,2840303563-MB112A112,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:50:18 AM,11-12-2025,AXNPN34554189917,13.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765331805831,PN251209264-MI1765331805831,,,,T2512100727154421999888,534468557244,Goa-PN251209264,Goa-PN251209264,2840303448-32A32,2840303448-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:27:15 AM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765368198689,PN251209494-MI1765368198689,,,,T2512101734084191208061,571045311050,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:34:08 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765363106962,PN251210179-MI1765363106962,,,,T2512101609078627294106,534410029742,Goa-PN251210179,Goa-PN251210179,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:09:07 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765336159944,PN251209225-MI1765336159944,,,,T2512100839317174910529,534403111746,Goa-PN251209225,Goa-PN251209225,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:39:31 AM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765348161579,MA251210308-MI1765348161579,,,,T2512101159431251265692,039761844386,Goa-MA251210308,Goa-MA251210308,2840309009-MB15A16,2840309009-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:59:48 AM,11-12-2025,AXNPN34554189917,317.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765368285848,MA251210438-MI1765368285848,,,,T2512101734547197641915,556764485954,Goa-MA251210438,Goa-MA251210438,2840318364-MBEV42A42,2840318364-MBEV42A42,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:34:58 PM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765353435307,PS251209514-MI1765353435307,,,,T2512101327319858914883,951296248582,Goa-PS251209514,Goa-PS251209514,2840305130-Y12,2840305130-Y12,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:27:35 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765378598162,PN251210403-MI1765378598162,,,,T2512102026599758143057,534458481206,Goa-PN251210403,Goa-PN251210403,2840852569-28A28,2840852569-28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:27:00 PM,11-12-2025,AXNPN34554189917,21.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360930590,MA251210402-MI1765360930590,,,,T2512101532329886635141,518419001701,Goa-MA251210402,Goa-MA251210402,2840308827-MBEV38A38,2840308827-MBEV38A38,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:32:38 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765341601732,MA251210195-MI1765341601732,,,,T2512101010098282860868,819495453775,Goa-MA251210195,Goa-MA251210195,2840308842-MB27A27,2840308842-MB27A27,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:10:15 AM,11-12-2025,AXNPN34554189917,83.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765336068191,VS251209369-MI1765336068191,,,,T2512100838078854152353,115398940494,Goa-VS251209369,Goa-VS251209369,2840305535-VSDEV42A,2840305535-VSDEV42A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:38:07 AM,11-12-2025,AXNPN34554189917,47.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765339256997,VS251209253-MI1765339256997,,,,T2512100931198476442817,534483564163,Goa-VS251209253,Goa-VS251209253,2840304442-VSDEV39A,2840304442-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:31:19 AM,11-12-2025,AXNPN34554189917,336.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765347728613,MA251210308-MI1765347728613,,,,T2512101152281403884191,534419642326,Goa-MA251210308,Goa-MA251210308,2840309009-MB15A16,2840309009-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:52:28 AM,11-12-2025,AXNPN34554189917,125.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765373195852,VS251210280-MI1765373195852,,,,T2512101856509872965688,571056819402,Goa-VS251210280,Goa-VS251210280,2840305165-VSDEV45A45,2840305165-VSDEV45A45,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:56:51 PM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355609856,PS251209514-MI1765355609856,,,,T2512101403567280963136,534474961142,Goa-PS251209514,Goa-PS251209514,2840305130-Y12,2840305130-Y12,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:03:56 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765373380888,MA251210388-MI1765373380888,,,,T2512101900038925952778,534447561824,Goa-MA251210388,Goa-MA251210388,2840308165-MBEV40A40,2840308165-MBEV40A40,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:00:03 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765343093730,MA251209415-MI1765343093730,,,,T2512101035371870373804,534498071619,Goa-MA251209415,Goa-MA251209415,2840850966-MB64A64,2840850966-MB64A64,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:35:37 AM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765365244586,MA251210308-MI1765365244586,,,,T2512101644161345355490,115422667828,Goa-MA251210308,Goa-MA251210308,2840309009-MB15A16,2840309009-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:44:16 PM,11-12-2025,AXNPN34554189917,158.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765333811948,MA251209320-MI1765333811948,,,,T2512100800181391771844,533517801430,Goa-MA251209320,Goa-MA251209320,2840308277-MB15A16,2840308277-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:00:22 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765331867441,PN251209264-MI1765331867441,,,,T2512100727586478951100,115397122285,Goa-PN251209264,Goa-PN251209264,2840303448-32A32,2840303448-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:27:58 AM,11-12-2025,AXNPN34554189917,90.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765363233658,PN251210179-MI1765363233658,,,,T2512101610443708136857,534401798149,Goa-PN251210179,Goa-PN251210179,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:10:44 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765339715383,PN251210179-MI1765339715383,,,,T2512100938526497968213,534456665812,Goa-PN251210179,Goa-PN251210179,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:38:52 AM,11-12-2025,AXNPN34554189917,22.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765347803112,VS251210240-MI1765347803112,,,,T2512101153330853884765,850173119416,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:53:35 AM,11-12-2025,AXNPN34554189917,96.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765351284594,PN251210188-MI1765351284594,,,,T2512101251415917527834,534430392360,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:51:41 PM,11-12-2025,AXNPN34554189917,129.0,0.0,0.0,0.0,0.0
